19:22:31.753 INFO (Entity.java:228) Table feed_info was missing but it is not required.
19:22:31.753 INFO (GTFSFeed.java:90) Feed ID is undefined.
19:22:31.753 INFO (GTFSFeed.java:92) Feed ID is 'null'.
19:22:31.753 INFO (Entity.java:232) Loading GTFS table agency from agency.txt
19:22:31.754 INFO (Entity.java:228) Table calendar was missing but it is not required.
19:22:31.754 INFO (Entity.java:232) Loading GTFS table calendar_dates from calendar_dates.txt
19:22:31.814 INFO (Entity.java:228) Table fare_attributes was missing but it is not required.
19:22:31.814 INFO (Entity.java:228) Table fare_rules was missing but it is not required.
19:22:31.814 INFO (Entity.java:232) Loading GTFS table routes from routes.txt
19:22:31.825 INFO (Entity.java:232) Loading GTFS table shapes from shapes.txt
19:22:33,202 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:33,204 ERROR ~ DB transaction left unclosed, this signifies a memory leak!
19:22:35.420 INFO (Entity.java:240) Record number 500.0k
19:22:37.788 INFO (Entity.java:232) Loading GTFS table stops from stops.txt
19:22:37.861 INFO (Entity.java:228) Table transfers was missing but it is not required.
19:22:37.861 INFO (Entity.java:232) Loading GTFS table trips from trips.txt
19:22:37.987 INFO (Entity.java:228) Table frequencies was missing but it is not required.
19:22:37.988 INFO (Entity.java:232) Loading GTFS table stop_times from stop_times.txt
19:22:43.060 INFO (Entity.java:240) Record number 500.0k
19:22:45.374 INFO (Entity.java:240) Record number 1.0M
19:22:47.922 INFO (Entity.java:240) Record number 1.5M
19:22:50.381 INFO (GTFSFeed.java:105) 0 errors
19:22:50,382 INFO  ~ GtfsImporter: importing agencies...
19:24:38,527 INFO  ~ Fixed 52 / 73 stops after first round for trip pattern d2adcc28-9395-4863-8d0f-00cb36742cff (DEANWOOD STATION) on route 2ba5f494-d8c6-4a5e-8048-cec924f311f4
19:24:38,531 WARN  ~ Shape dist traveled past end of shape, was 19748.85225882581, expected max 19748.85225882581, clamping
19:24:38,531 WARN  ~ Shape dist traveled past end of shape, was 19748.85225882581, expected max 19748.85225882581, clamping
19:24:38,719 INFO  ~ Fixed 51 / 56 stops after first round for trip pattern e9dd143b-8d2a-4c0d-ab9f-8ece6f9b80cc (NEW CARROLLTON STATION) on route 731ba8e4-d838-43fb-856e-6d60c9f473dc
19:24:38,940 INFO  ~ Fixed 57 / 73 stops after first round for trip pattern bad58550-c175-42d0-886f-04d8cde6fdea (ANACOSTIA STATION) on route a41b527c-7bad-4fc6-9dd0-a2a4f55fe4b9
19:24:39,018 INFO  ~ Loaded 31000 / 49539 trips
19:24:39,240 INFO  ~ Fixed 24 / 29 stops after first round for trip pattern f285fb75-d917-4d45-8fed-ca544a73e04d (FEDERAL TRIANGLE) on route ad03570f-7f5b-4a33-aeab-e94e9ec367cd
19:24:39,241 WARN  ~ Shape dist traveled past end of shape, was 15613.329669000477, expected max 15613.329669000477, clamping
19:24:39,367 INFO  ~ Fixed 45 / 52 stops after first round for trip pattern 2e77b7f5-b2e3-47f9-bcdc-1522b0c2dc10 (LIVINGSTON VIA SOUTH CAPITOL) on route f21856a0-725d-4a16-bd92-1813334ffbe5
19:24:39,458 INFO  ~ Fixed 33 / 38 stops after first round for trip pattern 93cf7138-7cd1-44e7-9667-32c35211b54f (FARRAGUT SQUARE) on route a3ac06f6-c66a-480c-b35f-1ee7a04e84f2
19:24:39,966 INFO  ~ Fixed 61 / 77 stops after first round for trip pattern b2d2baa0-f4ff-4ef9-bd0e-752912737858 (NEW CARROLLTON STATION) on route 87b520e2-5389-4618-915f-bc5a1c4c83ea
19:24:39,968 WARN  ~ Shape dist traveled past end of shape, was 23149.807059960964, expected max 23149.807059960964, clamping
19:24:39,981 INFO  ~ Fixed 12 / 14 stops after first round for trip pattern f9eecafc-4d8d-4f13-bbdc-6706abc147c8 (RHODE ISLAND AVE STATION) on route 17dfeee1-c024-48e7-b4c4-56ddbecd3c2d
19:24:40,198 INFO  ~ Fixed 61 / 73 stops after first round for trip pattern 5ae77c2e-e691-4d9d-a406-c4fef7b07c43 (TENLEYTOWN STATION) on route a92ae21c-9adf-4fa1-b4ca-141eb353aca7
19:24:40,311 INFO  ~ Fixed 39 / 46 stops after first round for trip pattern f5775fba-fabf-42fd-98d4-abd86ce7f328 (FEDERAL TRIANGLE) on route 4deeb452-efc7-4a92-a9d7-c1957385dc8e
19:24:40,452 INFO  ~ Fixed 51 / 63 stops after first round for trip pattern e134709d-c6f9-44b7-903f-7dfd024a8301 (RHODE ISLAND AVE STATION) on route 580c1380-22a3-4e0e-836a-7a50c2d1c6ce
19:24:40,672 INFO  ~ Fixed 45 / 49 stops after first round for trip pattern 3c8b9f34-2979-47ef-b602-d76c0e5dd8db (BURKE CENTRE) on route 486ff1f6-e28e-40f1-ae5d-2cbe7bd020dd
19:24:40,727 INFO  ~ Fixed 29 / 31 stops after first round for trip pattern be3eda9a-e4c0-427c-aae0-ee35998334ed (ANACOSTIA STATION) on route 9ea746bb-0b09-4f71-84e5-15d454d0539a
19:24:40,794 INFO  ~ Fixed 25 / 37 stops after first round for trip pattern 5a81605f-aa1e-4b45-b7ad-0b67cd858d9f (POTOMAC PARK) on route 06cde043-db23-4e83-b13f-c36615273979
19:24:41,610 INFO  ~ Fixed 111 / 132 stops after first round for trip pattern 9c0a4aa8-372d-4097-8dea-f4c9ac4d3546 (ADDISON RD STATION) on route 60f41c92-901d-42cf-89b3-c45c68fe485b
19:24:41,695 INFO  ~ Fixed 24 / 31 stops after first round for trip pattern 8880995e-c920-420e-a461-932fd5dda823 (MCPHERSON SQUARE) on route a055fc6f-a7c4-4856-b754-083a44b83863
19:24:41,696 WARN  ~ Shape dist traveled past end of shape, was 6933.188785246064, expected max 6933.188785246064, clamping
19:24:41,696 WARN  ~ Shape dist traveled past end of shape, was 6933.188785246064, expected max 6933.188785246064, clamping
19:24:41,733 INFO  ~ Fixed 19 / 24 stops after first round for trip pattern a6b75d46-72bd-4073-99df-65f6828e0596 (PENTAGON) on route a5b513fd-d5de-41fa-90c1-a27e84948367
19:24:41,802 INFO  ~ Fixed 32 / 42 stops after first round for trip pattern 9a692ab3-b8c2-489c-b23d-a98e736ec009 (CHEVY CHASE CIRCLE) on route e111dc16-2c0c-41a3-8011-b9a1883364e6
19:24:41,943 INFO  ~ Fixed 39 / 47 stops after first round for trip pattern ff410d21-28f7-41af-8657-6fb1c430dbcd (SOUTH LAUREL PARK & RIDE) on route c9300709-f7d0-47f2-b373-4d092307de11
19:24:41,945 WARN  ~ Shape dist traveled past end of shape, was 30937.07840378306, expected max 30937.07840378306, clamping
19:24:42,035 INFO  ~ Fixed 41 / 43 stops after first round for trip pattern 889d5e65-180e-4833-9047-99ad5648f6f6 (NEW CARROLLTON STATION) on route d4834b02-dbe9-4b55-9e7c-8ff78362f23c
19:24:42,064 INFO  ~ Fixed 20 / 23 stops after first round for trip pattern 372c120d-46ad-449e-b4c6-a5d8b2d57fa9 (MINNESOTA AVE STATION) on route c7449c4c-793b-4098-b220-43ca3ca39e7b
19:24:42,273 INFO  ~ Fixed 48 / 61 stops after first round for trip pattern 7760408b-33ac-48d2-b0cb-b33eba73b380 (POINTER RIDGE) on route 7a9d3b6c-d3cc-4099-a31b-4c7c4f408ac8
19:24:42,348 INFO  ~ Fixed 27 / 37 stops after first round for trip pattern a7097a35-a294-4332-bd2e-9e8b57017858 (BALLSTON) on route a81ee200-dd7f-4ae7-b117-4fa12467a04b
19:24:42,483 INFO  ~ Fixed 39 / 52 stops after first round for trip pattern 22848160-ff34-4436-8ad0-fed9a968b4fe (FEDERAL TRIANGLE) on route 086b1b16-ba61-442d-a3f0-ea7e870a00ce
19:24:42,647 INFO  ~ Fixed 47 / 53 stops after first round for trip pattern 5db44deb-7e97-4bec-bc66-67fb560d8c3c (ARCHIVES) on route f21856a0-725d-4a16-bd92-1813334ffbe5
19:24:42,758 INFO  ~ Fixed 38 / 50 stops after first round for trip pattern a39f6853-3c22-48a4-86ad-494fd1dfe4e0 (FRANKLIN SQUARE) on route 086b1b16-ba61-442d-a3f0-ea7e870a00ce
19:24:42,967 INFO  ~ Fixed 51 / 58 stops after first round for trip pattern 91922cc6-eb0f-4ea1-8ae8-5305df2bcdea (PENTAGON) on route e3b98b33-3619-4c54-a8e5-aee7d093038f
19:24:43,144 INFO  ~ Fixed 51 / 60 stops after first round for trip pattern edb837ec-0ead-4768-bad6-af14b51e3921 (PENTAGON) on route b1ff195b-ce70-4332-b70a-4c4f924ad206
19:24:43,198 INFO  ~ Fixed 12 / 14 stops after first round for trip pattern e9aa95fd-dfa0-453d-8ce5-495f6225cedf (LAKEFOREST) on route fa660a97-cb4b-4283-8a1b-8bfd41e8d96a
19:24:43,202 WARN  ~ Shape dist traveled past end of shape, was 24655.455577852274, expected max 24655.455577852274, clamping
19:24:43,218 INFO  ~ Fixed 14 / 18 stops after first round for trip pattern dd2b76d6-7388-40bd-b031-e6dcf9fa8275 (ARCHIVES) on route 44b687c0-8ca0-41c5-b223-bd97b0e03ef0
19:24:43,260 INFO  ~ Fixed 29 / 33 stops after first round for trip pattern 819925db-3a63-44fb-80a3-efda782365d0 (ROCKVILLE STATION) on route 276b52a5-4e2d-4c24-b0cd-bef9226b9dfb
19:24:43,261 WARN  ~ Shape dist traveled past end of shape, was 11237.806068386562, expected max 11237.806068386562, clamping
19:24:43,331 INFO  ~ Fixed 30 / 32 stops after first round for trip pattern 7500ef22-5ae2-4096-8ee5-a1867f839a2b (BOWIE STATE UNIVERSITY) on route b3fba861-418d-4332-95c1-d1d359cb69a6
19:24:43,576 INFO  ~ Fixed 57 / 71 stops after first round for trip pattern 18d3275a-71cb-4b7d-b3e0-97e3507db84b (ANNANDALE VIA CULMORE) on route 1fe187b4-98d6-4f56-8179-bd5da929aeb9
19:24:43,684 INFO  ~ Fixed 31 / 35 stops after first round for trip pattern b3801fee-e230-4796-b7bb-35ca88591a51 (CHEVERLY STATION) on route eac6c002-920d-446f-96f7-72a8151901db
19:24:43,983 INFO  ~ Fixed 73 / 83 stops after first round for trip pattern 1944a68f-2c6d-48d7-a48c-a682ce74043f (OLNEY) on route fb407bda-3288-4ad8-875e-4163cc1a8c0b
19:24:43,985 WARN  ~ Two stops on trip pattern 1944a68f-2c6d-48d7-a48c-a682ce74043f map to same point on shape
19:24:43,985 WARN  ~ Shape dist traveled past end of shape, was 31955.97769821481, expected max 31955.97769821481, clamping
19:24:44,182 INFO  ~ Fixed 70 / 89 stops after first round for trip pattern ed067876-9895-4a68-ba2f-c71689daa6bf (WASHINGTON OVERLOOK) on route e2b733bd-b058-4f8c-a816-ff56f35888ec
19:24:44,183 WARN  ~ Two stops on trip pattern ed067876-9895-4a68-ba2f-c71689daa6bf map to same point on shape
19:24:44,183 WARN  ~ Two stops on trip pattern ed067876-9895-4a68-ba2f-c71689daa6bf map to same point on shape
19:24:44,184 WARN  ~ Two stops on trip pattern ed067876-9895-4a68-ba2f-c71689daa6bf map to same point on shape
19:24:44,184 WARN  ~ Two stops on trip pattern ed067876-9895-4a68-ba2f-c71689daa6bf map to same point on shape
19:24:44,296 INFO  ~ Fixed 32 / 40 stops after first round for trip pattern aff4d4ec-ee41-407a-a696-4493e00e0432 (PENN MAR) on route 18ae1c27-9702-42d0-ba65-f6a9e7c23b31
19:24:44,298 WARN  ~ Shape dist traveled past end of shape, was 12207.915266691323, expected max 12207.915266691323, clamping
19:24:44,416 INFO  ~ Fixed 41 / 45 stops after first round for trip pattern 171bbfb2-e6da-4c17-bf62-f13347c37de2 (ANACOSTIA STATION) on route 688f247d-b4af-41a1-85bf-b9473721fcfd
19:24:44,478 INFO  ~ Fixed 34 / 35 stops after first round for trip pattern 97854c93-b6a9-45a6-8860-a9f090869ae1 (SOUTHERN TOWERS) on route 7872a5fa-09ab-45d9-a140-f6c74e80eba2
19:24:44,580 INFO  ~ Fixed 37 / 42 stops after first round for trip pattern 0769bf52-b55b-4187-9f25-c44e5f2f2a4f (WEST OX ROAD & ALLIANCE DRIVE) on route 0282b8c3-14fb-4eb2-9951-834f5a662c0b
19:24:44,610 INFO  ~ Fixed 25 / 27 stops after first round for trip pattern 66f4e7f4-0079-450c-8fff-cc39e38874c3 (ANACOSTIA STATION) on route 58734787-ac66-4da4-bc4b-ee3f043aebbb
19:24:44,647 INFO  ~ Fixed 15 / 17 stops after first round for trip pattern 3cf5618d-e9ed-43a8-a443-fa9a515a31a9 (LIVINGSTON VIA SOUTH CAPITOL) on route 3e85c470-b37c-4b75-b57f-52192c172920
19:24:44,821 INFO  ~ Fixed 54 / 65 stops after first round for trip pattern 3fa794e7-a678-427b-b747-c02a59ceead8 (MONTGOMERY MALL) on route a5d53598-b6d2-483d-afeb-53f0e06851e0
19:24:45,057 INFO  ~ Fixed 60 / 71 stops after first round for trip pattern 29c8b5ca-ee2b-4a57-84a0-49de86f46b0a (SOUTHERN AVE STATION) on route 9ae6bf06-cdd6-4556-a3c0-defc7421df55
19:24:45,122 INFO  ~ Fixed 30 / 35 stops after first round for trip pattern 7e8f41d9-9f69-4e90-9fd3-20dc652b3823 (PENTAGON) on route 9ded3363-951b-431b-8fc1-ef6847ac5e95
19:24:45,229 INFO  ~ Fixed 36 / 48 stops after first round for trip pattern afd6922f-65fb-4b86-917e-258e1a21bb23 (ANACOSTIA STATION) on route a102eaea-3b30-4c77-b428-2e8709c2ed8c
19:24:45,254 INFO  ~ Loaded 32000 / 49539 trips
19:24:45,320 INFO  ~ Fixed 14 / 22 stops after first round for trip pattern 6db2c9e0-6541-4515-a679-3451684ce200 (PENTAGON) on route 3246d3ef-46e4-47ac-9e7f-f78559cad6fd
19:24:45,387 INFO  ~ Fixed 37 / 44 stops after first round for trip pattern b78e6ee0-c585-4913-ba46-efc9e1dab489 (TAKOMA STATION) on route 9006c58b-3e5d-4725-9e04-947b2e06cb70
19:24:45,723 INFO  ~ Fixed 29 / 41 stops after first round for trip pattern 6e56952c-6728-480f-9302-74f54125081f (WASHINGTON HOSPITAL CENTER) on route dabee5cc-3a9a-4760-ac59-37b0f52d6756
19:24:45,724 WARN  ~ Shape dist traveled past end of shape, was 12163.969740500499, expected max 12163.969740500499, clamping
19:24:45,725 WARN  ~ Shape dist traveled past end of shape, was 12163.969740500499, expected max 12163.969740500499, clamping
19:24:45,777 INFO  ~ Fixed 9 / 11 stops after first round for trip pattern ffb66c27-d6ae-4064-9086-b0d83276d0a4 (BETHESDA STATION) on route fa660a97-cb4b-4283-8a1b-8bfd41e8d96a
19:24:45,802 INFO  ~ Fixed 24 / 26 stops after first round for trip pattern 1dc7d1fe-257d-482d-b0cb-cb79e6fbe0cf (TENLEYTOWN STATION) on route a92ae21c-9adf-4fa1-b4ca-141eb353aca7
19:24:45,894 INFO  ~ Fixed 42 / 48 stops after first round for trip pattern 7333fba5-8b6b-42ee-9db4-f0e85c3cd4fc (FOGGY BOTTOM STATION) on route f5e7de0a-9bb6-4499-8cc2-ce579c362245
19:24:46,182 INFO  ~ Fixed 58 / 69 stops after first round for trip pattern 7d6442d9-38db-48b7-8082-d857b8197521 (RANDOLPH RD & PARKLAWN DR) on route ca0768b2-263b-451e-9af8-707ee1a68a71
19:24:46,218 INFO  ~ Fixed 24 / 24 stops after first round for trip pattern 336aa16a-f5e3-4605-9015-9bd6f7babfb8 (ANACOSTIA STATION) on route e2b733bd-b058-4f8c-a816-ff56f35888ec
19:24:46,400 INFO  ~ Fixed 56 / 71 stops after first round for trip pattern ef01003f-3819-4736-bc66-588d4e520e6f (PRINCE GEORGES PLAZA STATION) on route 454054fe-da87-4295-b6ff-4033e23b8afa
19:24:46,402 WARN  ~ Shape dist traveled past end of shape, was 26526.159779138718, expected max 26526.15874931167, clamping
19:24:46,632 INFO  ~ Fixed 12 / 16 stops after first round for trip pattern 300a8352-c494-40ec-b57b-fdadd7374c5a (SILVER SPRING STATION) on route 9f6c1684-ae80-4be6-9e3e-44e4cc92a8e8
19:24:46,957 INFO  ~ Fixed 56 / 74 stops after first round for trip pattern f5ff12f1-ae54-49a6-8d7b-13031a90b845 (CHEVERLY STATION) on route f3e2bc57-33d3-4ae6-b7d2-ddb01ebdfd5e
19:24:47,115 INFO  ~ Fixed 44 / 52 stops after first round for trip pattern ad187414-8497-4788-8672-ca27c0f3e7fd (GARFIELD - ANACOSTIA LOOP) on route d8e9ced1-7c0d-408a-be69-f51f44ff72b9
19:24:47,115 WARN  ~ Two stops on trip pattern ad187414-8497-4788-8672-ca27c0f3e7fd map to same point on shape
19:24:47,115 WARN  ~ Two stops on trip pattern ad187414-8497-4788-8672-ca27c0f3e7fd map to same point on shape
19:24:47,116 WARN  ~ Shape dist traveled past end of shape, was 10664.92233688629, expected max 10664.92233688629, clamping
19:24:47,409 INFO  ~ Fixed 64 / 73 stops after first round for trip pattern 6f8419d8-c397-42e9-914b-f5aa88b1b086 (FRIENDSHIP HEIGHTS) on route dabc66e9-ac47-40e9-a1d4-8eb37227584a
19:24:47,435 INFO  ~ Loaded 33000 / 49539 trips
19:24:47,544 INFO  ~ Fixed 31 / 34 stops after first round for trip pattern 56d730ee-cc75-43b7-9db1-9d8536fbd7c3 (LIVINGSTON VIA WHEELER RD) on route 74cdc692-18e0-434d-aaf6-8313c3424e07
19:24:47,652 INFO  ~ Fixed 14 / 16 stops after first round for trip pattern 8206b24f-c70d-43e8-b6d1-1bc732a5c069 (PENTAGON) on route ae36b111-35d2-4485-b492-9a0d786592fd
19:24:47,704 INFO  ~ Fixed 32 / 34 stops after first round for trip pattern 00d4f700-8c61-45d7-82dd-0660638d853a (PENTAGON) on route 0c93e3e1-364d-49b4-8a90-a429b50f590c
19:24:47,772 INFO  ~ Fixed 7 / 8 stops after first round for trip pattern 79c7b6f7-bdda-43be-88c3-7ec8bfc542cb (LINCOLNIA) on route 7956fd32-3fd9-41dd-a153-9cf2af187977
19:24:47,828 INFO  ~ Fixed 31 / 40 stops after first round for trip pattern 1f4af535-0374-4ee1-853a-8ae2d0dc6ac4 (FARRAGUT SQUARE) on route 83b1b642-0985-4c9f-b4fd-168cd73ca22a
19:24:47,829 WARN  ~ Two stops on trip pattern 1f4af535-0374-4ee1-853a-8ae2d0dc6ac4 map to same point on shape
19:24:48,004 INFO  ~ Fixed 30 / 38 stops after first round for trip pattern 1f2f9ac2-3de9-4994-a9a7-b273bd8fd53d (NEW CARROLLTON STATION) on route b8fe3422-4e66-4087-beac-b82d90639791
19:24:48,005 WARN  ~ Shape dist traveled past end of shape, was 11046.863240580431, expected max 11046.863240580431, clamping
19:24:48,005 WARN  ~ Shape dist traveled past end of shape, was 11046.863240580431, expected max 11046.863240580431, clamping
19:24:48,037 INFO  ~ Fixed 21 / 29 stops after first round for trip pattern bb76c5cd-71a9-4304-90e1-b8bde5fa8592 (IVY CITY) on route 3399e8df-4f27-44a0-9659-91ebfcdba45a
19:24:48,139 INFO  ~ Fixed 32 / 37 stops after first round for trip pattern 20cbbdd9-2aa2-4e88-9e41-016f4f99ca47 (RHODE ISLAND AVE STATION) on route 1263c8ee-2585-4e34-a00b-d13d48835036
19:24:48,283 INFO  ~ Fixed 24 / 26 stops after first round for trip pattern 228e9264-3b48-4758-ad4f-1e0cf464dabe (NAVY YARD - 8TH & M SE) on route e7f294ca-3a9a-4ca5-bc26-264c7904b7ee
19:24:48,303 INFO  ~ Fixed 16 / 18 stops after first round for trip pattern c34ec026-d616-4d99-b3c7-c431da2a53ef (BARCROFT) on route 72bbb68e-f0ec-43f1-9d47-3cbb1d6d5044
19:24:48,413 INFO  ~ Fixed 39 / 48 stops after first round for trip pattern f91fb943-1b29-4574-8ca8-eeffd056b426 (REEVES CENTER - 14TH & U NW) on route a92ae21c-9adf-4fa1-b4ca-141eb353aca7
19:24:48,416 WARN  ~ Shape dist traveled past end of shape, was 15790.078342531557, expected max 15790.078342531557, clamping
19:24:48,417 WARN  ~ Shape dist traveled past end of shape, was 15790.078342531557, expected max 15790.078342531557, clamping
19:24:48,417 WARN  ~ Shape dist traveled past end of shape, was 15790.078342531557, expected max 15790.078342531557, clamping
19:24:48,432 INFO  ~ Fixed 28 / 28 stops after first round for trip pattern c2fa08f4-d408-4ef7-b0f1-b9b43d563bc0 (WIEHLE  RESTON  EAST) on route 363dc064-e6f1-4b42-92e3-d475f4e806d0
19:24:48,515 INFO  ~ Loaded 34000 / 49539 trips
19:24:48,709 INFO  ~ Fixed 16 / 19 stops after first round for trip pattern db0b50fa-95dc-45bb-bf4c-8d8a6e399b1d (HUNTING POINT) on route 24dffea9-c23c-4699-966b-9a5a1c1653bd
19:24:48,740 INFO  ~ Fixed 16 / 25 stops after first round for trip pattern 1e70cc44-791b-4599-8bba-d56b0fa3f02d (WHEATON STATION) on route 454054fe-da87-4295-b6ff-4033e23b8afa
19:24:48,893 INFO  ~ Fixed 58 / 67 stops after first round for trip pattern 75c0043d-7e70-4294-a8c2-5f6e6fe3ab7e (NEW CARROLLTON STATION) on route 580c1380-22a3-4e0e-836a-7a50c2d1c6ce
19:24:49,041 INFO  ~ Fixed 38 / 46 stops after first round for trip pattern e6d72dd4-3e0f-4b32-b5bb-82bac9e09d02 (FOGGY BOTTOM STATION) on route 93fed491-3956-4be2-a450-2c9464b53f10
19:24:49,201 INFO  ~ Fixed 21 / 24 stops after first round for trip pattern 950b8a04-5c7f-4d35-a848-b8cc06eb2ead (GREENBELT STATION) on route 1f05e5a6-9758-4d53-af38-3902b65ff3f8
19:24:49,237 INFO  ~ Fixed 25 / 28 stops after first round for trip pattern 5eebe1ae-9621-4a38-987c-6d5a3ef9c4f5 (ANACOSTIA STATION) on route 59a54181-4223-4ae5-b489-2cf943e25b5c
19:24:49,282 INFO  ~ Fixed 21 / 26 stops after first round for trip pattern 962747a8-7b47-4c4c-8913-6aeb137dd13f (MARK CENTER VIA FOXCHASE) on route 5b5834c9-330c-49fc-9be6-a57aa9b5348d
19:24:49,283 WARN  ~ Shape dist traveled past end of shape, was 14214.06171238905, expected max 14214.06171238905, clamping
19:24:49,297 INFO  ~ Fixed 10 / 11 stops after first round for trip pattern c7ab6a67-78ac-4f75-bc89-3d5231290a33 (CLINTON PARK & RIDE) on route 8a3e96b0-3d70-4041-a75d-47983c1a6389
19:24:49,567 INFO  ~ Fixed 60 / 75 stops after first round for trip pattern fffb801e-689b-40e6-ac33-c166158d3afb (PENN MAR) on route 18ae1c27-9702-42d0-ba65-f6a9e7c23b31
19:24:49,570 WARN  ~ Shape dist traveled past end of shape, was 23692.984973787246, expected max 23692.984973787246, clamping
19:24:49,698 INFO  ~ Fixed 38 / 43 stops after first round for trip pattern bec2b922-9a27-4aa1-9263-08e72a74b53b (FAIR OAKS MALL) on route 0282b8c3-14fb-4eb2-9951-834f5a662c0b
19:24:49,745 INFO  ~ Fixed 21 / 22 stops after first round for trip pattern 04be3447-0e65-4668-a4e5-91358237f132 (GEORGIA AVE - PETWORTH) on route 8ffb232c-528f-4ea4-a31f-171e597162fc
19:24:49,991 INFO  ~ Fixed 30 / 49 stops after first round for trip pattern 497f04e0-fc27-4e0d-89d4-1581ea8111ed (MINNESOTA AVE STATION) on route 9ef1e536-7ddb-46ce-81ec-6fcecc3c2d43
19:24:50,060 INFO  ~ Fixed 33 / 39 stops after first round for trip pattern fc708945-985b-4af7-847c-947eaa76f5cf (ANACOSTIA STATION) on route 58734787-ac66-4da4-bc4b-ee3f043aebbb
19:24:50,500 INFO  ~ Fixed 35 / 49 stops after first round for trip pattern bd8fd678-655d-4a68-8b11-e4bebc9dd1df (FRIENDSHIP HEIGHTS) on route cae5f3c8-f4e7-4bc7-a9c5-f24776fe35cf
19:24:50,503 WARN  ~ Shape dist traveled past end of shape, was 13729.72904112057, expected max 13729.72904112057, clamping
19:24:50,589 INFO  ~ Loaded 35000 / 49539 trips
19:24:50,662 INFO  ~ Fixed 13 / 15 stops after first round for trip pattern b90c4b09-b8af-4629-8308-f31adeabc435 (KING ST STATION) on route a97fdbeb-13cb-4314-93d3-0608c476d283
19:24:50,875 INFO  ~ Fixed 58 / 67 stops after first round for trip pattern 2a6143ab-b11e-4064-860c-9a82768b2435 (SILVER SPRING STATION) on route b8fe3422-4e66-4087-beac-b82d90639791
19:24:51,069 INFO  ~ Fixed 26 / 35 stops after first round for trip pattern d8dc6e74-326e-4188-baab-6a1de8d887f7 (FEDERAL TRIANGLE) on route f85fc952-8ec2-44c0-aa40-a0a49a954224
19:24:51,077 INFO  ~ Fixed 10 / 10 stops after first round for trip pattern f5537bcc-2ba0-4adb-971f-f5d07beebeaf (FRANCONIA-SPRINGFIELD) on route bcbe2132-0edd-47eb-954c-7cdb6777f025
19:24:51,213 INFO  ~ Fixed 40 / 53 stops after first round for trip pattern 6224269f-7a48-4ddf-8c7d-068bd107a74e (DEANWOOD STATION) on route ba13de1b-9e70-4382-9373-dc8cc61cccb4
19:24:51,268 INFO  ~ Fixed 23 / 31 stops after first round for trip pattern c20a945a-4002-482e-87ea-5c646176ecc8 (PENTAGON) on route 4d9b5bd0-f86a-4bb0-a5d0-09eea41b99ba
19:24:51,397 INFO  ~ Fixed 28 / 37 stops after first round for trip pattern 88802408-f6c0-4e22-8197-905a6d074576 (TENLEYTOWN STATION) on route e28a56f6-27a2-4df5-aecc-0c842ae3abb6
19:24:51,510 INFO  ~ Fixed 44 / 52 stops after first round for trip pattern 8210c360-2c10-47d4-9b64-e41220edbdbe (ARCHIVES) on route 44b687c0-8ca0-41c5-b223-bd97b0e03ef0
19:24:51,881 INFO  ~ Fixed 26 / 36 stops after first round for trip pattern 1ff45f52-c0ee-4876-a062-d13bcb3da15b (BALLSTON) on route a5bb8f3b-7bff-410a-aed2-d2ca5d502ffa
19:24:51,915 INFO  ~ Fixed 18 / 24 stops after first round for trip pattern 9a421555-6758-4200-b4a6-36196dba3cbd (TENLEYTOWN STATION) on route 9b478bcf-d7ac-4d9a-9c4d-02bff9b56aca
19:24:51,916 WARN  ~ Shape dist traveled past end of shape, was 5959.400038445626, expected max 5959.400038445626, clamping
19:24:52,192 INFO  ~ Fixed 68 / 99 stops after first round for trip pattern 332311e6-cce6-4881-a03d-d7309aa3e846 (WASHINGTON OVERLOOK) on route e2b733bd-b058-4f8c-a816-ff56f35888ec
19:24:52,193 WARN  ~ Two stops on trip pattern 332311e6-cce6-4881-a03d-d7309aa3e846 map to same point on shape
19:24:52,194 WARN  ~ Two stops on trip pattern 332311e6-cce6-4881-a03d-d7309aa3e846 map to same point on shape
19:24:52,194 WARN  ~ Two stops on trip pattern 332311e6-cce6-4881-a03d-d7309aa3e846 map to same point on shape
19:24:52,194 WARN  ~ Shape dist traveled past end of shape, was 22061.61081874387, expected max 22061.61081874387, clamping
19:24:52,194 WARN  ~ Shape dist traveled past end of shape, was 22061.61081874387, expected max 22061.61081874387, clamping
19:24:52,195 WARN  ~ Shape dist traveled past end of shape, was 22061.61081874387, expected max 22061.61081874387, clamping
19:24:52,195 WARN  ~ Shape dist traveled past end of shape, was 22061.61081874387, expected max 22061.61081874387, clamping
19:24:52,195 WARN  ~ Shape dist traveled past end of shape, was 22061.61081874387, expected max 22061.61081874387, clamping
